stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479480471.585000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1161.686426,60.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480478.574000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1168.676291,30.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480486.078000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1176.218747,60.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480493.540000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1183.676252,4.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480500.560000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1190.673531,15.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480507.689000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1197.802127,300.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480515.676000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1205.800264,250.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480522.665000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1212.788613,250.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480530.153000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1220.260741,200.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480537.066000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1227.193999,15.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480544.226000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1234.317681,300.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480551.043000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1241.172500,4.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480558.656000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1248.736010,150.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480565.598000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1255.699661,60.000000,0.000000,1.000000,2.500000,2.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480573.117000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1263.224627,100.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480580.623000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1270.741524,150.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480588.064000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1278.185759,10.000000,0.000000,1.000000,1.500000,1.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480595.162000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1285.299241,200.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480602.182000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1292.282675,300.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479480609.686000,RA16Z_CH,HPC,1479479310.604000,synchronous,048,Block-5,2.441406e+04,1299.807068,200.000000,0.000000,1.000000,0.500000,0.500000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
