stimulation_uid,headstage_type,electrode_location,experiment_start_time,experiment_name,animal_id,block_name,sampling_frequency,stimulation_time,pulse_frequency,train_frequency,stimulation_duration,stimulation_amplitude_a,stimulation_amplitude_b,stimulation_pulse_width_a,stimulation_pulse_width_b,stimulation_gap,stimulation_synchronicity,stimulation_type,stimulation_channel_order
1479482689.262000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,622.971085,135.152049,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482699.558000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,633.303532,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482709.620000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,643.350856,222.680988,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482720.308000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,654.050632,219.486883,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482730.402000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,664.125399,29.162257,0.000000,1.000000,2.308483,2.308483,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482740.495000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,674.206474,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482750.182000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,683.905966,51.722498,0.000000,1.000000,2.331137,2.331137,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482760.307000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,694.032507,202.885991,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482770.854000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,704.604242,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482780.604000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,714.342195,29.159131,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
1479482791.119000,RA16Z_CH,R_HPC,1479482066.919000,bayesian_optimization_sfa_maximize_delta_power_CA1DEBUG,048,TempBlk,2.441406e+04,724.829348,186.175181,0.000000,1.000000,0.000000,0.000000,0.000041,0.000041,0.000000,1.000000,synchronous,1|3|5|7|10|12|14|16
